Domain,Area,Element,Item,Year,Source,Unit,Value
"Emissions totals","Czechia","Emissions (N2O)","Drained organic soils (N2O)","2010","FAO TIER 1","kt","0.1866"
"Emissions totals","Czechia","Emissions (N2O)","Drained organic soils (N2O)","2011","FAO TIER 1","kt","0.1867"
"Emissions totals","Czechia","Emissions (N2O)","Drained organic soils (N2O)","2012","FAO TIER 1","kt","0.1867"
"Emissions totals","Czechia","Emissions (N2O)","Drained organic soils (N2O)","2013","FAO TIER 1","kt","0.1867"
"Emissions totals","Czechia","Emissions (N2O)","Drained organic soils (N2O)","2014","FAO TIER 1","kt","0.1866"
"Emissions totals","Czechia","Emissions (N2O)","Drained organic soils (N2O)","2015","FAO TIER 1","kt","0.1866"
"Emissions totals","Czechia","Emissions (N2O)","Drained organic soils (N2O)","2016","FAO TIER 1","kt","0.1861"
"Emissions totals","Czechia","Emissions (N2O)","Drained organic soils (N2O)","2017","FAO TIER 1","kt","0.1863"
"Emissions totals","Czechia","Emissions (N2O)","Drained organic soils (N2O)","2018","FAO TIER 1","kt","0.1869"
"Emissions totals","Czechia","Emissions (N2O)","Drained organic soils (N2O)","2019","FAO TIER 1","kt","0.1871"
"Emissions totals","Czechia","Emissions (N2O)","Drained organic soils (N2O)","2020","FAO TIER 1","kt","0.1872"
"Emissions totals","Czechia","Emissions (CH4)","On-farm energy use","2006","FAO TIER 1","kt","0.1309"
"Emissions totals","Czechia","Emissions (N2O)","On-farm energy use","2006","FAO TIER 1","kt","0.4011"
"Emissions totals","Czechia","Emissions (CO2)","On-farm energy use","2006","FAO TIER 1","kt","2059.9357"
"Emissions totals","Czechia","Emissions (CH4)","On-farm energy use","2007","FAO TIER 1","kt","0.1073"
"Emissions totals","Czechia","Emissions (N2O)","On-farm energy use","2007","FAO TIER 1","kt","0.3969"
"Emissions totals","Czechia","Emissions (CO2)","On-farm energy use","2007","FAO TIER 1","kt","1903.564"
"Emissions totals","Czechia","Emissions (CH4)","On-farm energy use","2008","FAO TIER 1","kt","0.0982"
"Emissions totals","Czechia","Emissions (N2O)","On-farm energy use","2008","FAO TIER 1","kt","0.4124"
"Emissions totals","Czechia","Emissions (CO2)","On-farm energy use","2008","FAO TIER 1","kt","1889.9764"
"Emissions totals","Czechia","Emissions (CH4)","On-farm energy use","2009","FAO TIER 1","kt","0.0961"
"Emissions totals","Czechia","Emissions (N2O)","On-farm energy use","2009","FAO TIER 1","kt","0.4048"
"Emissions totals","Czechia","Emissions (CO2)","On-farm energy use","2009","FAO TIER 1","kt","1768.8417"
"Emissions totals","Czechia","Emissions (CH4)","On-farm energy use","2010","FAO TIER 1","kt","0.0999"
"Emissions totals","Czechia","Emissions (N2O)","On-farm energy use","2010","FAO TIER 1","kt","0.4023"
"Emissions totals","Czechia","Emissions (CO2)","On-farm energy use","2010","FAO TIER 1","kt","1788.2656"
"Emissions totals","Czechia","Emissions (CH4)","On-farm energy use","2011","FAO TIER 1","kt","0.0902"
"Emissions totals","Czechia","Emissions (N2O)","On-farm energy use","2011","FAO TIER 1","kt","0.4063"
"Emissions totals","Czechia","Emissions (CO2)","On-farm energy use","2011","FAO TIER 1","kt","1741.8821"
"Emissions totals","Czechia","Emissions (CH4)","On-farm energy use","2012","FAO TIER 1","kt","0.0871"
"Emissions totals","Czechia","Emissions (N2O)","On-farm energy use","2012","FAO TIER 1","kt","0.4078"
"Emissions totals","Czechia","Emissions (CO2)","On-farm energy use","2012","FAO TIER 1","kt","1661.3901"
"Emissions totals","Czechia","Emissions (CH4)","On-farm energy use","2013","FAO TIER 1","kt","0.0879"
"Emissions totals","Czechia","Emissions (N2O)","On-farm energy use","2013","FAO TIER 1","kt","0.4067"
"Emissions totals","Czechia","Emissions (CO2)","On-farm energy use","2013","FAO TIER 1","kt","1655.6614"
"Emissions totals","Czechia","Emissions (CH4)","On-farm energy use","2014","FAO TIER 1","kt","0.0891"
"Emissions totals","Czechia","Emissions (N2O)","On-farm energy use","2014","FAO TIER 1","kt","0.4029"
"Emissions totals","Czechia","Emissions (CO2)","On-farm energy use","2014","FAO TIER 1","kt","1703.3016"
"Emissions totals","Czechia","Emissions (CH4)","On-farm energy use","2015","FAO TIER 1","kt","0.0843"
"Emissions totals","Czechia","Emissions (N2O)","On-farm energy use","2015","FAO TIER 1","kt","0.4032"
"Emissions totals","Czechia","Emissions (CO2)","On-farm energy use","2015","FAO TIER 1","kt","1686.331"
"Emissions totals","Czechia","Emissions (CH4)","On-farm energy use","2016","FAO TIER 1","kt","0.0863"
"Emissions totals","Czechia","Emissions (N2O)","On-farm energy use","2016","FAO TIER 1","kt","0.4047"
"Emissions totals","Czechia","Emissions (CO2)","On-farm energy use","2016","FAO TIER 1","kt","1725.6343"
"Emissions totals","Czechia","Emissions (CH4)","On-farm energy use","2017","FAO TIER 1","kt","0.082"
"Emissions totals","Czechia","Emissions (N2O)","On-farm energy use","2017","FAO TIER 1","kt","0.4042"
"Emissions totals","Czechia","Emissions (CO2)","On-farm energy use","2017","FAO TIER 1","kt","1720.1458"
"Emissions totals","Czechia","Emissions (CH4)","On-farm energy use","2018","FAO TIER 1","kt","0.0787"
"Emissions totals","Czechia","Emissions (N2O)","On-farm energy use","2018","FAO TIER 1","kt","0.4016"
"Emissions totals","Czechia","Emissions (CO2)","On-farm energy use","2018","FAO TIER 1","kt","1672.701"
"Emissions totals","Czechia","Emissions (CH4)","On-farm energy use","2019","FAO TIER 1","kt","0.0808"
"Emissions totals","Czechia","Emissions (N2O)","On-farm energy use","2019","FAO TIER 1","kt","0.4046"
"Emissions totals","Czechia","Emissions (CO2)","On-farm energy use","2019","FAO TIER 1","kt","1680.1655"
"Emissions totals","Czechia","Emissions (CH4)","On-farm energy use","2020","FAO TIER 1","kt","0.0821"
"Emissions totals","Czechia","Emissions (N2O)","On-farm energy use","2020","FAO TIER 1","kt","0.4049"
"Emissions totals","Czechia","Emissions (CO2)","On-farm energy use","2020","FAO TIER 1","kt","1697.7294"
"Emissions totals","Denmark","Emissions (CH4)","Burning - Crop residues","2006","FAO TIER 1","kt","0.7412"
"Emissions totals","Denmark","Emissions (N2O)","Burning - Crop residues","2006","FAO TIER 1","kt","0.0192"
"Emissions totals","Denmark","Emissions (CH4)","Burning - Crop residues","2007","FAO TIER 1","kt","0.7439"
"Emissions totals","Denmark","Emissions (N2O)","Burning - Crop residues","2007","FAO TIER 1","kt","0.0193"
"Emissions totals","Denmark","Emissions (CH4)","Burning - Crop residues","2008","FAO TIER 1","kt","0.6893"
"Emissions totals","Denmark","Emissions (N2O)","Burning - Crop residues","2008","FAO TIER 1","kt","0.0179"
"Emissions totals","Denmark","Emissions (CH4)","Burning - Crop residues","2009","FAO TIER 1","kt","0.7982"
"Emissions totals","Denmark","Emissions (N2O)","Burning - Crop residues","2009","FAO TIER 1","kt","0.0207"
"Emissions totals","Denmark","Emissions (CH4)","Burning - Crop residues","2010","FAO TIER 1","kt","0.8503"
"Emissions totals","Denmark","Emissions (N2O)","Burning - Crop residues","2010","FAO TIER 1","kt","0.022"
"Emissions totals","Denmark","Emissions (CH4)","Burning - Crop residues","2011","FAO TIER 1","kt","0.8354"
"Emissions totals","Denmark","Emissions (N2O)","Burning - Crop residues","2011","FAO TIER 1","kt","0.0217"
"Emissions totals","Denmark","Emissions (CH4)","Burning - Crop residues","2012","FAO TIER 1","kt","0.6981"
"Emissions totals","Denmark","Emissions (N2O)","Burning - Crop residues","2012","FAO TIER 1","kt","0.0181"
"Emissions totals","Denmark","Emissions (CH4)","Burning - Crop residues","2013","FAO TIER 1","kt","0.6479"
"Emissions totals","Denmark","Emissions (N2O)","Burning - Crop residues","2013","FAO TIER 1","kt","0.0168"
"Emissions totals","Denmark","Emissions (CH4)","Burning - Crop residues","2014","FAO TIER 1","kt","0.7423"
"Emissions totals","Denmark","Emissions (N2O)","Burning - Crop residues","2014","FAO TIER 1","kt","0.0192"
"Emissions totals","Denmark","Emissions (CH4)","Burning - Crop residues","2015","FAO TIER 1","kt","0.7059"
"Emissions totals","Denmark","Emissions (N2O)","Burning - Crop residues","2015","FAO TIER 1","kt","0.0183"
"Emissions totals","Denmark","Emissions (CH4)","Burning - Crop residues","2016","FAO TIER 1","kt","0.645"
"Emissions totals","Denmark","Emissions (N2O)","Burning - Crop residues","2016","FAO TIER 1","kt","0.0167"
"Emissions totals","Denmark","Emissions (CH4)","Burning - Crop residues","2017","FAO TIER 1","kt","0.6473"
"Emissions totals","Denmark","Emissions (N2O)","Burning - Crop residues","2017","FAO TIER 1","kt","0.0168"
"Emissions totals","Denmark","Emissions (CH4)","Burning - Crop residues","2018","FAO TIER 1","kt","0.4769"
"Emissions totals","Denmark","Emissions (N2O)","Burning - Crop residues","2018","FAO TIER 1","kt","0.0124"
"Emissions totals","Denmark","Emissions (CH4)","Burning - Crop residues","2019","FAO TIER 1","kt","0.6339"
"Emissions totals","Denmark","Emissions (N2O)","Burning - Crop residues","2019","FAO TIER 1","kt","0.0164"
"Emissions totals","Denmark","Emissions (CH4)","Burning - Crop residues","2020","FAO TIER 1","kt","0.5595"
"Emissions totals","Denmark","Emissions (N2O)","Burning - Crop residues","2020","FAO TIER 1","kt","0.0145"
"Emissions totals","Denmark","Emissions (CH4)","Enteric Fermentation","2006","FAO TIER 1","kt","142.8519"
"Emissions totals","Denmark","Emissions (CH4)","Enteric Fermentation","2007","FAO TIER 1","kt","144.7857"
"Emissions totals","Denmark","Emissions (CH4)","Enteric Fermentation","2008","FAO TIER 1","kt","143.9245"
"Emissions totals","Denmark","Emissions (CH4)","Enteric Fermentation","2009","FAO TIER 1","kt","142.0163"
"Emissions totals","Denmark","Emissions (CH4)","Enteric Fermentation","2010","FAO TIER 1","kt","145.7538"
"Emissions totals","Denmark","Emissions (CH4)","Enteric Fermentation","2011","FAO TIER 1","kt","144.936"
"Emissions totals","Denmark","Emissions (CH4)","Enteric Fermentation","2012","FAO TIER 1","kt","147.7787"
"Emissions totals","Denmark","Emissions (CH4)","Enteric Fermentation","2013","FAO TIER 1","kt","147.3296"
"Emissions totals","Denmark","Emissions (CH4)","Enteric Fermentation","2014","FAO TIER 1","kt","143.4811"
"Emissions totals","Denmark","Emissions (CH4)","Enteric Fermentation","2015","FAO TIER 1","kt","143.1222"
"Emissions totals","Denmark","Emissions (CH4)","Enteric Fermentation","2016","FAO TIER 1","kt","144.3662"
"Emissions totals","Denmark","Emissions (CH4)","Enteric Fermentation","2017","FAO TIER 1","kt","142.9141"
"Emissions totals","Denmark","Emissions (CH4)","Enteric Fermentation","2018","FAO TIER 1","kt","142.3513"
"Emissions totals","Denmark","Emissions (CH4)","Enteric Fermentation","2019","FAO TIER 1","kt","140.3236"
"Emissions totals","Denmark","Emissions (CH4)","Enteric Fermentation","2020","FAO TIER 1","kt","141.4166"
"Emissions totals","Denmark","Emissions (CH4)","Manure Management","2006","FAO TIER 1","kt","102.5531"
"Emissions totals","Denmark","Direct emissions (N2O)","Manure Management","2006","FAO TIER 1","kt","1.1996"
"Emissions totals","Denmark","Emissions (N2O)","Manure Management","2006","FAO TIER 1","kt","2.2378"
"Emissions totals","Denmark","Emissions (CH4)","Manure Management","2007","FAO TIER 1","kt","105.004"
"Emissions totals","Denmark","Direct emissions (N2O)","Manure Management","2007","FAO TIER 1","kt","1.2198"
"Emissions totals","Denmark","Emissions (N2O)","Manure Management","2007","FAO TIER 1","kt","2.2791"
"Emissions totals","Denmark","Emissions (CH4)","Manure Management","2008","FAO TIER 1","kt","99.0071"
"Emissions totals","Denmark","Direct emissions (N2O)","Manure Management","2008","FAO TIER 1","kt","1.1797"
"Emissions totals","Denmark","Emissions (N2O)","Manure Management","2008","FAO TIER 1","kt","2.1932"
"Emissions totals","Denmark","Emissions (CH4)","Manure Management","2009","FAO TIER 1","kt","96.66"
"Emissions totals","Denmark","Direct emissions (N2O)","Manure Management","2009","FAO TIER 1","kt","1.1715"
"Emissions totals","Denmark","Emissions (N2O)","Manure Management","2009","FAO TIER 1","kt","2.1648"
"Emissions totals","Denmark","Emissions (CH4)","Manure Management","2010","FAO TIER 1","kt","102.0796"
"Emissions totals","Denmark","Direct emissions (N2O)","Manure Management","2010","FAO TIER 1","kt","1.2141"
"Emissions totals","Denmark","Emissions (N2O)","Manure Management","2010","FAO TIER 1","kt","2.2531"
"Emissions totals","Denmark","Emissions (CH4)","Manure Management","2011","FAO TIER 1","kt","100.4835"
"Emissions totals","Denmark","Direct emissions (N2O)","Manure Management","2011","FAO TIER 1","kt","1.2024"
"Emissions totals","Denmark","Emissions (N2O)","Manure Management","2011","FAO TIER 1","kt","2.2281"
"Emissions totals","Denmark","Emissions (CH4)","Manure Management","2012","FAO TIER 1","kt","97.3156"
"Emissions totals","Denmark","Direct emissions (N2O)","Manure Management","2012","FAO TIER 1","kt","1.1983"
"Emissions totals","Denmark","Emissions (N2O)","Manure Management","2012","FAO TIER 1","kt","2.2059"
"Emissions totals","Denmark","Emissions (CH4)","Manure Management","2013","FAO TIER 1","kt","95.7755"
"Emissions totals","Denmark","Direct emissions (N2O)","Manure Management","2013","FAO TIER 1","kt","1.1892"
"Emissions totals","Denmark","Emissions (N2O)","Manure Management","2013","FAO TIER 1","kt","2.1837"
"Emissions totals","Denmark","Emissions (CH4)","Manure Management","2014","FAO TIER 1","kt","96.7675"
"Emissions totals","Denmark","Direct emissions (N2O)","Manure Management","2014","FAO TIER 1","kt","1.1768"
"Emissions totals","Denmark","Emissions (N2O)","Manure Management","2014","FAO TIER 1","kt","2.1713"
"Emissions totals","Denmark","Emissions (CH4)","Manure Management","2015","FAO TIER 1","kt","97.9544"
"Emissions totals","Denmark","Direct emissions (N2O)","Manure Management","2015","FAO TIER 1","kt","1.1793"
"Emissions totals","Denmark","Emissions (N2O)","Manure Management","2015","FAO TIER 1","kt","2.182"
"Emissions totals","Denmark","Emissions (CH4)","Manure Management","2016","FAO TIER 1","kt","97.2415"
"Emissions totals","Denmark","Direct emissions (N2O)","Manure Management","2016","FAO TIER 1","kt","1.1831"
"Emissions totals","Denmark","Emissions (N2O)","Manure Management","2016","FAO TIER 1","kt","2.1834"
"Emissions totals","Denmark","Emissions (CH4)","Manure Management","2017","FAO TIER 1","kt","96.9132"
"Emissions totals","Denmark","Direct emissions (N2O)","Manure Management","2017","FAO TIER 1","kt","1.1856"
"Emissions totals","Denmark","Emissions (N2O)","Manure Management","2017","FAO TIER 1","kt","2.1786"
"Emissions totals","Denmark","Emissions (CH4)","Manure Management","2018","FAO TIER 1","kt","98.5722"
"Emissions totals","Denmark","Direct emissions (N2O)","Manure Management","2018","FAO TIER 1","kt","1.1864"
"Emissions totals","Denmark","Emissions (N2O)","Manure Management","2018","FAO TIER 1","kt","2.1938"
"Emissions totals","Denmark","Emissions (CH4)","Manure Management","2019","FAO TIER 1","kt","98.9412"
"Emissions totals","Denmark","Direct emissions (N2O)","Manure Management","2019","FAO TIER 1","kt","1.1873"
"Emissions totals","Denmark","Emissions (N2O)","Manure Management","2019","FAO TIER 1","kt","2.1928"
"Emissions totals","Denmark","Emissions (CH4)","Manure Management","2020","FAO TIER 1","kt","103.1104"
"Emissions totals","Denmark","Direct emissions (N2O)","Manure Management","2020","FAO TIER 1","kt","1.2126"
"Emissions totals","Denmark","Emissions (N2O)","Manure Management","2020","FAO TIER 1","kt","2.2518"
"Emissions totals","Denmark","Emissions (CO2)","Drained organic soils (CO2)","2006","FAO TIER 1","kt","2366.771"
"Emissions totals","Denmark","Emissions (CO2)","Drained organic soils (CO2)","2007","FAO TIER 1","kt","2368.4994"
"Emissions totals","Denmark","Emissions (CO2)","Drained organic soils (CO2)","2008","FAO TIER 1","kt","2367.3932"
"Emissions totals","Denmark","Emissions (CO2)","Drained organic soils (CO2)","2009","FAO TIER 1","kt","2365.7842"
"Emissions totals","Denmark","Emissions (CO2)","Drained organic soils (CO2)","2010","FAO TIER 1","kt","2369.5181"
"Emissions totals","Denmark","Emissions (CO2)","Drained organic soils (CO2)","2011","FAO TIER 1","kt","2370.3209"
"Emissions totals","Denmark","Emissions (CO2)","Drained organic soils (CO2)","2012","FAO TIER 1","kt","2370.3268"
"Emissions totals","Denmark","Emissions (CO2)","Drained organic soils (CO2)","2013","FAO TIER 1","kt","2370.182"
"Emissions totals","Denmark","Emissions (CO2)","Drained organic soils (CO2)","2014","FAO TIER 1","kt","2368.2523"
"Emissions totals","Denmark","Emissions (CO2)","Drained organic soils (CO2)","2015","FAO TIER 1","kt","2368.2523"
"Emissions totals","Denmark","Emissions (CO2)","Drained organic soils (CO2)","2016","FAO TIER 1","kt","2357.6424"
"Emissions totals","Denmark","Emissions (CO2)","Drained organic soils (CO2)","2017","FAO TIER 1","kt","2356.2949"
"Emissions totals","Denmark","Emissions (CO2)","Drained organic soils (CO2)","2018","FAO TIER 1","kt","2351.9658"
"Emissions totals","Denmark","Emissions (CO2)","Drained organic soils (CO2)","2019","FAO TIER 1","kt","2344.7165"
"Emissions totals","Denmark","Emissions (CO2)","Drained organic soils (CO2)","2020","FAO TIER 1","kt","2341.3433"
"Emissions totals","Denmark","Emissions (N2O)","Drained organic soils (N2O)","2006","FAO TIER 1","kt","1.672"
"Emissions totals","Denmark","Emissions (N2O)","Drained organic soils (N2O)","2007","FAO TIER 1","kt","1.6733"
"Emissions totals","Denmark","Emissions (N2O)","Drained organic soils (N2O)","2008","FAO TIER 1","kt","1.6725"
"Emissions totals","Denmark","Emissions (N2O)","Drained organic soils (N2O)","2009","FAO TIER 1","kt","1.6713"
"Emissions totals","Denmark","Emissions (N2O)","Drained organic soils (N2O)","2010","FAO TIER 1","kt","1.674"
"Emissions totals","Denmark","Emissions (N2O)","Drained organic soils (N2O)","2011","FAO TIER 1","kt","1.6746"
