Domain,Area,Element,Item,Year,Source,Unit,Value
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Net Forest conversion","2006","FAO TIER 1","kt","23207.6203"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Net Forest conversion","2007","FAO TIER 1","kt","23207.6203"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Net Forest conversion","2008","FAO TIER 1","kt","23207.6203"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Net Forest conversion","2009","FAO TIER 1","kt","23207.6203"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Net Forest conversion","2010","FAO TIER 1","kt","23207.6203"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Net Forest conversion","2011","FAO TIER 1","kt","7527.9158"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Net Forest conversion","2012","FAO TIER 1","kt","7527.9158"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Net Forest conversion","2013","FAO TIER 1","kt","7527.9158"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Net Forest conversion","2014","FAO TIER 1","kt","7527.9158"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Net Forest conversion","2015","FAO TIER 1","kt","7527.9158"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Net Forest conversion","2016","FAO TIER 1","kt","0"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Net Forest conversion","2017","FAO TIER 1","kt","0"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Net Forest conversion","2018","FAO TIER 1","kt","0"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Net Forest conversion","2019","FAO TIER 1","kt","0"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Net Forest conversion","2020","FAO TIER 1","kt","0"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Fires in organic soils","2000","FAO TIER 1","kt","0"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Fires in organic soils","2001","FAO TIER 1","kt","0"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Fires in organic soils","2002","FAO TIER 1","kt","0"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Fires in organic soils","2003","FAO TIER 1","kt","0"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Fires in organic soils","2004","FAO TIER 1","kt","0"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Fires in organic soils","2005","FAO TIER 1","kt","0"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Fires in organic soils","2006","FAO TIER 1","kt","0"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Fires in organic soils","2007","FAO TIER 1","kt","0"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Fires in organic soils","2008","FAO TIER 1","kt","0"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Fires in organic soils","2009","FAO TIER 1","kt","0"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Fires in organic soils","2010","FAO TIER 1","kt","0"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Fires in organic soils","2011","FAO TIER 1","kt","0"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Fires in organic soils","2012","FAO TIER 1","kt","0"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Fires in organic soils","2013","FAO TIER 1","kt","0"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Fires in organic soils","2014","FAO TIER 1","kt","0"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Fires in organic soils","2015","FAO TIER 1","kt","0"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Fires in organic soils","2016","FAO TIER 1","kt","0"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Fires in organic soils","2017","FAO TIER 1","kt","0"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Fires in organic soils","2018","FAO TIER 1","kt","0"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Fires in organic soils","2019","FAO TIER 1","kt","0"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Fires in organic soils","2020","FAO TIER 1","kt","0"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Forest fires","2000","FAO TIER 1","kt","1.2961"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Forest fires","2001","FAO TIER 1","kt","0.109"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Forest fires","2002","FAO TIER 1","kt","0"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Forest fires","2003","FAO TIER 1","kt","0"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Forest fires","2004","FAO TIER 1","kt","0"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Forest fires","2005","FAO TIER 1","kt","0"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Forest fires","2006","FAO TIER 1","kt","2.865"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Forest fires","2007","FAO TIER 1","kt","0.2208"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Forest fires","2008","FAO TIER 1","kt","1.2662"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Forest fires","2009","FAO TIER 1","kt","0.109"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Forest fires","2010","FAO TIER 1","kt","1.0747"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Forest fires","2011","FAO TIER 1","kt","0.5241"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Forest fires","2012","FAO TIER 1","kt","0"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Forest fires","2013","FAO TIER 1","kt","0.109"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Forest fires","2014","FAO TIER 1","kt","0"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Forest fires","2015","FAO TIER 1","kt","0"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Forest fires","2016","FAO TIER 1","kt","0.3298"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Forest fires","2017","FAO TIER 1","kt","0"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Forest fires","2018","FAO TIER 1","kt","0.2208"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Forest fires","2019","FAO TIER 1","kt","0.109"
"Emissions totals","Finland","Emissions (CO2eq) (AR5)","Forest fires","2020","FAO TIER 1","kt","0"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2000","FAO TIER 1","kt","6015.2058"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2001","FAO TIER 1","kt","5990.9095"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2002","FAO TIER 1","kt","5948.1221"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2003","FAO TIER 1","kt","5901.4803"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2004","FAO TIER 1","kt","5837.383"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2005","FAO TIER 1","kt","5836.6607"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2006","FAO TIER 1","kt","5834.7586"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2007","FAO TIER 1","kt","5832.9186"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2008","FAO TIER 1","kt","5822.6662"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2009","FAO TIER 1","kt","5818.8488"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2010","FAO TIER 1","kt","5818.7251"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2011","FAO TIER 1","kt","5819.3506"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2012","FAO TIER 1","kt","5818.5592"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2013","FAO TIER 1","kt","5818.9742"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2014","FAO TIER 1","kt","5813.9646"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2015","FAO TIER 1","kt","5813.9646"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2016","FAO TIER 1","kt","5809.9513"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2017","FAO TIER 1","kt","5809.6965"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2018","FAO TIER 1","kt","5813.2019"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2019","FAO TIER 1","kt","5790.0849"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2020","FAO TIER 1","kt","5791.4717"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Forestland","2000","FAO TIER 1","kt","-30397.84"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Forestland","2001","FAO TIER 1","kt","-71753.11"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Forestland","2002","FAO TIER 1","kt","-71753.11"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Forestland","2003","FAO TIER 1","kt","-71753.11"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Forestland","2004","FAO TIER 1","kt","-71753.11"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Forestland","2005","FAO TIER 1","kt","-71753.11"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Forestland","2006","FAO TIER 1","kt","-71753.11"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Forestland","2007","FAO TIER 1","kt","-71753.11"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Forestland","2008","FAO TIER 1","kt","-71753.11"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Forestland","2009","FAO TIER 1","kt","-71753.11"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Forestland","2010","FAO TIER 1","kt","-71753.11"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Forestland","2011","FAO TIER 1","kt","-66361.46"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Forestland","2012","FAO TIER 1","kt","-66361.46"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Forestland","2013","FAO TIER 1","kt","-66361.46"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Forestland","2014","FAO TIER 1","kt","-66361.46"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Forestland","2015","FAO TIER 1","kt","-66361.46"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Forestland","2016","FAO TIER 1","kt","-67236.84"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Forestland","2017","FAO TIER 1","kt","-67236.84"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Forestland","2018","FAO TIER 1","kt","-67236.84"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Forestland","2019","FAO TIER 1","kt","-67236.84"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Forestland","2020","FAO TIER 1","kt","-67236.84"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Net Forest conversion","2000","FAO TIER 1","kt","0"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Net Forest conversion","2001","FAO TIER 1","kt","0"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Net Forest conversion","2002","FAO TIER 1","kt","0"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Net Forest conversion","2003","FAO TIER 1","kt","0"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Net Forest conversion","2004","FAO TIER 1","kt","0"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Net Forest conversion","2005","FAO TIER 1","kt","0"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Net Forest conversion","2006","FAO TIER 1","kt","0"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Net Forest conversion","2007","FAO TIER 1","kt","0"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Net Forest conversion","2008","FAO TIER 1","kt","0"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Net Forest conversion","2009","FAO TIER 1","kt","0"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Net Forest conversion","2010","FAO TIER 1","kt","0"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Net Forest conversion","2011","FAO TIER 1","kt","0"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Net Forest conversion","2012","FAO TIER 1","kt","0"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Net Forest conversion","2013","FAO TIER 1","kt","0"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Net Forest conversion","2014","FAO TIER 1","kt","0"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Net Forest conversion","2015","FAO TIER 1","kt","0"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Net Forest conversion","2016","FAO TIER 1","kt","0"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Net Forest conversion","2017","FAO TIER 1","kt","0"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Net Forest conversion","2018","FAO TIER 1","kt","0"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Net Forest conversion","2019","FAO TIER 1","kt","0"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Net Forest conversion","2020","FAO TIER 1","kt","0"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Fires in organic soils","2000","FAO TIER 1","kt","0"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Fires in organic soils","2001","FAO TIER 1","kt","0"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Fires in organic soils","2002","FAO TIER 1","kt","0"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Fires in organic soils","2003","FAO TIER 1","kt","0"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Fires in organic soils","2004","FAO TIER 1","kt","0"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Fires in organic soils","2005","FAO TIER 1","kt","0"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Fires in organic soils","2006","FAO TIER 1","kt","0"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Fires in organic soils","2007","FAO TIER 1","kt","0"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Fires in organic soils","2008","FAO TIER 1","kt","0"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Fires in organic soils","2009","FAO TIER 1","kt","0"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Fires in organic soils","2010","FAO TIER 1","kt","0"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Fires in organic soils","2011","FAO TIER 1","kt","0"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Fires in organic soils","2012","FAO TIER 1","kt","0"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Fires in organic soils","2013","FAO TIER 1","kt","0"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Fires in organic soils","2014","FAO TIER 1","kt","0"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Fires in organic soils","2015","FAO TIER 1","kt","0"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Fires in organic soils","2016","FAO TIER 1","kt","0"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Fires in organic soils","2017","FAO TIER 1","kt","0"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Fires in organic soils","2018","FAO TIER 1","kt","0"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Fires in organic soils","2019","FAO TIER 1","kt","0"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Fires in organic soils","2020","FAO TIER 1","kt","0"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Forest fires","2000","FAO TIER 1","kt","36.8618"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Forest fires","2001","FAO TIER 1","kt","12.1084"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Forest fires","2002","FAO TIER 1","kt","12.4774"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Forest fires","2003","FAO TIER 1","kt","91.9857"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Forest fires","2004","FAO TIER 1","kt","16.4003"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Forest fires","2005","FAO TIER 1","kt","32.9236"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Forest fires","2006","FAO TIER 1","kt","1.1865"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Forest fires","2007","FAO TIER 1","kt","3.1347"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Forest fires","2008","FAO TIER 1","kt","17.5575"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Forest fires","2009","FAO TIER 1","kt","29.6659"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Forest fires","2010","FAO TIER 1","kt","10.9247"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Forest fires","2011","FAO TIER 1","kt","5.7216"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Forest fires","2012","FAO TIER 1","kt","64.5377"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Forest fires","2013","FAO TIER 1","kt","0.914"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Forest fires","2014","FAO TIER 1","kt","23.6746"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Forest fires","2015","FAO TIER 1","kt","5.7216"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Forest fires","2016","FAO TIER 1","kt","4.8076"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Forest fires","2017","FAO TIER 1","kt","69.3481"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Forest fires","2018","FAO TIER 1","kt","1.8252"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Forest fires","2019","FAO TIER 1","kt","55.2887"
"Emissions totals","France","Emissions (CO2eq) (AR5)","Forest fires","2020","FAO TIER 1","kt","11.9589"
"Emissions totals","Germany","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2000","FAO TIER 1","kt","28261.2466"
"Emissions totals","Germany","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2001","FAO TIER 1","kt","28226.0525"
"Emissions totals","Germany","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2002","FAO TIER 1","kt","28115.4082"
"Emissions totals","Germany","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2003","FAO TIER 1","kt","27959.9306"
"Emissions totals","Germany","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2004","FAO TIER 1","kt","27815.5824"
"Emissions totals","Germany","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2005","FAO TIER 1","kt","27824.7363"
"Emissions totals","Germany","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2006","FAO TIER 1","kt","27821.702"
"Emissions totals","Germany","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2007","FAO TIER 1","kt","27824.9724"
"Emissions totals","Germany","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2008","FAO TIER 1","kt","27814.0775"
"Emissions totals","Germany","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2009","FAO TIER 1","kt","27808.2683"
"Emissions totals","Germany","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2010","FAO TIER 1","kt","27812.3528"
