Domain,Area,Element,Item,Year,Unit,Value
"Land Use","Congo","Share in Cropland","Land area equipped for irrigation","2002","%","0.37"
"Land Use","Congo","Share in Cropland","Land area equipped for irrigation","2003","%","0.37"
"Land Use","Congo","Share in Cropland","Land area equipped for irrigation","2004","%","0.37"
"Land Use","Congo","Share in Cropland","Land area equipped for irrigation","2005","%","0.37"
"Land Use","Congo","Share in Cropland","Land area equipped for irrigation","2006","%","0.36"
"Land Use","Congo","Share in Cropland","Land area equipped for irrigation","2007","%","0.36"
"Land Use","Congo","Share in Cropland","Land area equipped for irrigation","2008","%","0.36"
"Land Use","Congo","Share in Cropland","Land area equipped for irrigation","2009","%","0.36"
"Land Use","Congo","Share in Cropland","Land area equipped for irrigation","2010","%","0.35"
"Land Use","Congo","Share in Cropland","Land area equipped for irrigation","2011","%","0.34"
"Land Use","Congo","Share in Cropland","Land area equipped for irrigation","2012","%","0.33"
"Land Use","Congo","Share in Cropland","Land area equipped for irrigation","2013","%","0.32"
"Land Use","Congo","Share in Cropland","Land area equipped for irrigation","2014","%","0.32"
"Land Use","Congo","Share in Cropland","Land area equipped for irrigation","2015","%","0.32"
"Land Use","Congo","Share in Cropland","Land area equipped for irrigation","2016","%","0.32"
"Land Use","Congo","Share in Cropland","Land area equipped for irrigation","2017","%","0.32"
"Land Use","Congo","Share in Cropland","Land area equipped for irrigation","2018","%","0.32"
"Land Use","Congo","Share in Cropland","Land area equipped for irrigation","2019","%","0.32"
"Land Use","Congo","Share in Cropland","Land area equipped for irrigation","2020","%","0.31"
"Land Use","Congo","Share in Cropland","Land area equipped for irrigation","2021","%","0.29"
"Land Use","Costa Rica","Share in Cropland","Land area equipped for irrigation","2000","%","21.02"
"Land Use","Costa Rica","Share in Cropland","Land area equipped for irrigation","2001","%","21.02"
"Land Use","Costa Rica","Share in Cropland","Land area equipped for irrigation","2002","%","21.02"
"Land Use","Costa Rica","Share in Cropland","Land area equipped for irrigation","2003","%","20.6"
"Land Use","Costa Rica","Share in Cropland","Land area equipped for irrigation","2004","%","20.6"
"Land Use","Costa Rica","Share in Cropland","Land area equipped for irrigation","2005","%","21.02"
"Land Use","Costa Rica","Share in Cropland","Land area equipped for irrigation","2006","%","20.4"
"Land Use","Costa Rica","Share in Cropland","Land area equipped for irrigation","2007","%","20.4"
"Land Use","Costa Rica","Share in Cropland","Land area equipped for irrigation","2008","%","20.4"
"Land Use","Costa Rica","Share in Cropland","Land area equipped for irrigation","2009","%","19.25"
"Land Use","Costa Rica","Share in Cropland","Land area equipped for irrigation","2010","%","18.89"
"Land Use","Costa Rica","Share in Cropland","Land area equipped for irrigation","2011","%","18.65"
"Land Use","Costa Rica","Share in Cropland","Land area equipped for irrigation","2012","%","18.65"
"Land Use","Costa Rica","Share in Cropland","Land area equipped for irrigation","2013","%","20.6"
"Land Use","Costa Rica","Share in Cropland","Land area equipped for irrigation","2014","%","22.69"
"Land Use","Costa Rica","Share in Cropland","Land area equipped for irrigation","2015","%","23.84"
"Land Use","Costa Rica","Share in Cropland","Land area equipped for irrigation","2016","%","25.65"
"Land Use","Costa Rica","Share in Cropland","Land area equipped for irrigation","2017","%","27.47"
"Land Use","Costa Rica","Share in Cropland","Land area equipped for irrigation","2018","%","27.4"
"Land Use","Costa Rica","Share in Cropland","Land area equipped for irrigation","2019","%","27.71"
"Land Use","Costa Rica","Share in Cropland","Land area equipped for irrigation","2020","%","27.24"
"Land Use","Costa Rica","Share in Cropland","Land area equipped for irrigation","2021","%","26.12"
"Land Use","Côte d'Ivoire","Share in Cropland","Land area equipped for irrigation","2000","%","1.11"
"Land Use","Côte d'Ivoire","Share in Cropland","Land area equipped for irrigation","2001","%","1.11"
"Land Use","Côte d'Ivoire","Share in Cropland","Land area equipped for irrigation","2002","%","1.11"
"Land Use","Côte d'Ivoire","Share in Cropland","Land area equipped for irrigation","2003","%","1.11"
"Land Use","Côte d'Ivoire","Share in Cropland","Land area equipped for irrigation","2004","%","1.07"
"Land Use","Côte d'Ivoire","Share in Cropland","Land area equipped for irrigation","2005","%","1.04"
"Land Use","Côte d'Ivoire","Share in Cropland","Land area equipped for irrigation","2006","%","1.03"
"Land Use","Côte d'Ivoire","Share in Cropland","Land area equipped for irrigation","2007","%","0.99"
"Land Use","Côte d'Ivoire","Share in Cropland","Land area equipped for irrigation","2008","%","0.99"
"Land Use","Côte d'Ivoire","Share in Cropland","Land area equipped for irrigation","2009","%","0.99"
"Land Use","Côte d'Ivoire","Share in Cropland","Land area equipped for irrigation","2010","%","0.99"
"Land Use","Côte d'Ivoire","Share in Cropland","Land area equipped for irrigation","2011","%","0.99"
"Land Use","Côte d'Ivoire","Share in Cropland","Land area equipped for irrigation","2012","%","0.97"
"Land Use","Côte d'Ivoire","Share in Cropland","Land area equipped for irrigation","2013","%","0.91"
"Land Use","Côte d'Ivoire","Share in Cropland","Land area equipped for irrigation","2014","%","0.9"
"Land Use","Côte d'Ivoire","Share in Cropland","Land area equipped for irrigation","2015","%","0.81"
"Land Use","Côte d'Ivoire","Share in Cropland","Land area equipped for irrigation","2016","%","0.84"
"Land Use","Côte d'Ivoire","Share in Cropland","Land area equipped for irrigation","2017","%","0.83"
"Land Use","Côte d'Ivoire","Share in Cropland","Land area equipped for irrigation","2018","%","0.73"
"Land Use","Côte d'Ivoire","Share in Cropland","Land area equipped for irrigation","2019","%","0.73"
"Land Use","Côte d'Ivoire","Share in Cropland","Land area equipped for irrigation","2020","%","0.72"
"Land Use","Côte d'Ivoire","Share in Cropland","Land area equipped for irrigation","2021","%","0.71"
"Land Use","Croatia","Share in Cropland","Land area equipped for irrigation","2000","%","0.33"
"Land Use","Croatia","Share in Cropland","Land area equipped for irrigation","2001","%","0.43"
"Land Use","Croatia","Share in Cropland","Land area equipped for irrigation","2002","%","0.54"
"Land Use","Croatia","Share in Cropland","Land area equipped for irrigation","2003","%","1.18"
"Land Use","Croatia","Share in Cropland","Land area equipped for irrigation","2004","%","1.31"
"Land Use","Croatia","Share in Cropland","Land area equipped for irrigation","2005","%","1.3"
"Land Use","Croatia","Share in Cropland","Land area equipped for irrigation","2006","%","1.32"
"Land Use","Croatia","Share in Cropland","Land area equipped for irrigation","2007","%","1.38"
"Land Use","Croatia","Share in Cropland","Land area equipped for irrigation","2008","%","1.69"
"Land Use","Croatia","Share in Cropland","Land area equipped for irrigation","2009","%","2.09"
"Land Use","Croatia","Share in Cropland","Land area equipped for irrigation","2010","%","2.36"
"Land Use","Croatia","Share in Cropland","Land area equipped for irrigation","2011","%","2.45"
"Land Use","Croatia","Share in Cropland","Land area equipped for irrigation","2012","%","2.54"
"Land Use","Croatia","Share in Cropland","Land area equipped for irrigation","2013","%","2.71"
"Land Use","Croatia","Share in Cropland","Land area equipped for irrigation","2014","%","2.99"
"Land Use","Croatia","Share in Cropland","Land area equipped for irrigation","2015","%","2.99"
"Land Use","Croatia","Share in Cropland","Land area equipped for irrigation","2016","%","3.09"
"Land Use","Croatia","Share in Cropland","Land area equipped for irrigation","2017","%","3.34"
"Land Use","Croatia","Share in Cropland","Land area equipped for irrigation","2018","%","4.08"
"Land Use","Croatia","Share in Cropland","Land area equipped for irrigation","2019","%","4.65"
"Land Use","Croatia","Share in Cropland","Land area equipped for irrigation","2020","%","4.93"
"Land Use","Croatia","Share in Cropland","Land area equipped for irrigation","2021","%","5.05"
"Land Use","Cuba","Share in Cropland","Land area equipped for irrigation","2000","%","19.91"
"Land Use","Cuba","Share in Cropland","Land area equipped for irrigation","2001","%","18.47"
"Land Use","Cuba","Share in Cropland","Land area equipped for irrigation","2002","%","18.06"
"Land Use","Cuba","Share in Cropland","Land area equipped for irrigation","2003","%","17.79"
"Land Use","Cuba","Share in Cropland","Land area equipped for irrigation","2004","%","17.49"
"Land Use","Cuba","Share in Cropland","Land area equipped for irrigation","2005","%","17.13"
"Land Use","Cuba","Share in Cropland","Land area equipped for irrigation","2006","%","16.77"
"Land Use","Cuba","Share in Cropland","Land area equipped for irrigation","2007","%","16.52"
"Land Use","Cuba","Share in Cropland","Land area equipped for irrigation","2008","%","16.67"
"Land Use","Cuba","Share in Cropland","Land area equipped for irrigation","2009","%","16.81"
"Land Use","Cuba","Share in Cropland","Land area equipped for irrigation","2010","%","16.98"
"Land Use","Cuba","Share in Cropland","Land area equipped for irrigation","2011","%","17.16"
"Land Use","Cuba","Share in Cropland","Land area equipped for irrigation","2012","%","17.98"
"Land Use","Cuba","Share in Cropland","Land area equipped for irrigation","2013","%","17.87"
"Land Use","Cuba","Share in Cropland","Land area equipped for irrigation","2014","%","18.18"
"Land Use","Cuba","Share in Cropland","Land area equipped for irrigation","2015","%","18.17"
"Land Use","Cuba","Share in Cropland","Land area equipped for irrigation","2016","%","18.41"
"Land Use","Cuba","Share in Cropland","Land area equipped for irrigation","2017","%","17.94"
"Land Use","Cuba","Share in Cropland","Land area equipped for irrigation","2018","%","17.94"
"Land Use","Cuba","Share in Cropland","Land area equipped for irrigation","2019","%","17.94"
"Land Use","Cuba","Share in Cropland","Land area equipped for irrigation","2020","%","17.94"
"Land Use","Cuba","Share in Cropland","Land area equipped for irrigation","2021","%","17.94"
"Land Use","Cyprus","Share in Cropland","Land area equipped for irrigation","2000","%","29.52"
"Land Use","Cyprus","Share in Cropland","Land area equipped for irrigation","2001","%","30.86"
"Land Use","Cyprus","Share in Cropland","Land area equipped for irrigation","2002","%","31.91"
"Land Use","Cyprus","Share in Cropland","Land area equipped for irrigation","2003","%","29.93"
"Land Use","Cyprus","Share in Cropland","Land area equipped for irrigation","2004","%","29.58"
"Land Use","Cyprus","Share in Cropland","Land area equipped for irrigation","2005","%","27.62"
"Land Use","Cyprus","Share in Cropland","Land area equipped for irrigation","2006","%","29.37"
"Land Use","Cyprus","Share in Cropland","Land area equipped for irrigation","2007","%","31.51"
"Land Use","Cyprus","Share in Cropland","Land area equipped for irrigation","2008","%","37.7"
"Land Use","Cyprus","Share in Cropland","Land area equipped for irrigation","2009","%","33.66"
"Land Use","Cyprus","Share in Cropland","Land area equipped for irrigation","2010","%","35.83"
"Land Use","Cyprus","Share in Cropland","Land area equipped for irrigation","2011","%","35.07"
"Land Use","Cyprus","Share in Cropland","Land area equipped for irrigation","2012","%","34.63"
"Land Use","Cyprus","Share in Cropland","Land area equipped for irrigation","2013","%","36.65"
"Land Use","Cyprus","Share in Cropland","Land area equipped for irrigation","2014","%","36.26"
"Land Use","Cyprus","Share in Cropland","Land area equipped for irrigation","2015","%","30.85"
"Land Use","Cyprus","Share in Cropland","Land area equipped for irrigation","2016","%","35.31"
